序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
5187,600011,华能国际,0.46,2.45551E+11,-3.477156435,-6.7612,10135493813,20.01,-109.3752,3.646563131,13.14,3.218878885,15.14461463,电力行业,2025/3/26
5188,430626,胜达科技,0.12,131971064.1,-6.6775644,,5204157.89,-48.19,,2.74033055,4.4,0.153096947,20.50978117,,2025/3/26
5189,301039,中集车辆,0.56,20998201489,-16.29706405,0.9948,1085368583,-55.8,-13.2537,7.673561457,7.42,1.169382108,16.31979427,汽车整车,2025/3/26
5190,300808,久量股份,-0.1211,431402174.6,-9.353122076,23.2216,-19372213.62,-146.87,70.2418,6.315731651,-1.85,1.083038508,13.14759374,光学光电子,2025/3/26
5191,300766,每日互动,-0.17,470363638.4,9.408936929,17.8421,-64755232.21,-29.69,-3334.0271,3.995465092,-4.07,0.048066529,73.36854624,互联网服务,2025/3/26
5192,300323,华灿光电,-0.38,4125942057,42.11176419,10.4937,-611169483.7,27.73,-122.4053,4.271497133,-8.45,0.068947476,-1.608587689,光学光电子,2025/3/26
5193,300048,合康新能,0.01,4776350929,220.3109779,18.5993,10296131.82,104.68,-122.7687,1.525217352,0.61,0.274120455,13.52339266,专用设备,2025/3/26
5194,2774,快意电梯,0.3933,1580992001,-4.931139536,11.5811,132433430.7,-8.46,84.7227,3.761719701,10.55,0.136243401,24.94476725,专用设备,2025/3/26
5195,2463,沪电股份,1.3516,13341541440,49.2624731,20.7376,2587236693,71.05,4.422,6.171574423,24.25,1.211917955,34.53973578,电子元件,2025/3/26
5196,895,双汇发展,1.44,59715249829,-0.63584115,-5.0897,4989048075,-1.26,-21.452,6.095401053,23.81,2.429028515,17.69093578,食品饮料,2025/3/26
5197,878,云南铜业,0.6312,1.78012E+11,21.10951076,11.8135,1264690204,-19.9,-155.6395,7.390039371,8.84,0.072183518,2.833642024,有色金属,2025/3/26
5198,874450,志高机械,1.63,888437748.2,5.720319917,12.2426,105046221.2,1.49,29.7388,8.827256414,20.35,2.543321028,27.27821633,,2025/3/25
5199,874435,昆仑联通,1.38,2061116764,-3.435701652,12.7168,99185019.94,-3.03,-17.3322,7.303350627,20.85,0.84141624,14.35180127,,2025/3/25
5200,874320,恒基金属,1.96,1018726883,20.69059944,,114545602.1,21.98,,11.87860901,18.02,0.556842526,23.27525864,,2025/3/25
5201,874287,森合高科,1.75,622826089.9,80.07279108,,149788874.5,167.15,,6.347961839,32.06,2.035713341,36.80475787,,2025/3/25
5202,874018,天威新材,1.73,624750851.3,19.01487773,3.3756,102000564.8,19.71,-16.5409,9.235975638,20.75,1.018516892,37.38058021,,2025/3/25
5203,873958,双键新材,0.28,125219911.6,16.22378768,,15420038.98,9.27,,2.150492239,13.95,0.529216954,37.51178336,,2025/3/25
5204,873911,思锐光学,0.37,340567196,30.07603277,,20222741.95,-35.41,,3.312060403,11.75,-0.645437933,48.25921152,,2025/3/25
5205,873731,纬诚科技,0.51,217603899.1,4.987822364,32.802,37963867.19,-15.41,-45.4031,3.329030139,16.57,0.618105278,43.24528202,,2025/3/25
5206,873332,美辰环保,0.33,92461576.75,-25.00970819,-52.4274,8344981.08,-11.48,1291.4692,2.32207148,15.12,0.274661288,27.16317078,,2025/3/25
5207,872530,广州金航,0.3016,84927676.17,1.926301216,,9046573.38,-62.22,,2.506919602,12.83,0.676296878,39.63986433,,2025/3/25
5208,872383,豫科光学,-0.0635,34167047.83,7.018511779,,-1990051.55,-314.42,,1.219971999,-4.84,-0.010645164,30.00782307,,2025/3/25
5209,872066,汇源股份,0.05,390623441,-5.285542844,,2012397.41,-79.79,,4.554262669,1.02,1.025636883,12.13778469,,2025/3/25
5210,871866,力源电力,-0.04,89515335.56,-31.24642798,,-2410151.26,-138.63,,1.217827506,-3.25,0.286865511,19.11325669,,2025/3/25
5211,871601,中技克美,0.26,51951974.82,35.28649209,,10581347.11,147.14,,2.087002132,13.53,0.260395645,66.9876562,,2025/3/25
5212,870935,爱吉仁,0.14,49707332.86,4.927747178,,10114234.69,16.13,,1.163248226,12.6,0.164738187,45.2392227,,2025/3/25
5213,838518,仁通档案,0.19,63791558.78,12.40089656,,10611016.04,-2.32,,2.103154462,9.44,0.403310624,42.42335911,,2025/3/25
5214,838425,畅达通,-0.09,12124411.66,-9.45258205,,-5849287.49,49.7,,1.037429333,-8.02,0.019550898,21.66922391,,2025/3/25
5215,837579,雨诺股份,0.01,74435846.33,4.236254602,,318882.41,104.12,,2.986839737,0.49,-0.082363154,53.68704806,,2025/3/25
5216,837193,华商物流,0.45,198225658,-1.76606396,,14339921.07,2.91,,2.878072475,15.93,1.605703093,13.89350644,,2025/3/25
5217,836395,朗鸿科技,0.45,159229237.8,36.63445865,-14.0766,57947690.52,28.17,-17.013,1.63529592,26.97,0.539793488,56.57645025,电子元件,2025/3/25
5218,836209,启超电缆,0.17,413604652.2,0.114632228,,13797513.87,-24.13,,1.687758733,10.19,-0.32642879,11.57220467,,2025/3/25
5219,836005,特锐艺术,0.27,47308089.36,23.42357537,,2313137.15,-18.27,,1.438557154,20.89,0.366655221,13.26479977,,2025/3/25
5220,835563,欧美克,0.17,132779835,-1.847718355,,5099051.29,-25.49,,5.633201781,3.05,-1.187472415,32.72619537,,2025/3/25
5221,835291,力尊信通,0.29,267471901,-36.12241292,,13053887.77,-2.72,,2.309404947,9.44,1.662301204,16.10120189,,2025/3/25
5222,835211,古莱特,0.34,179762411.8,4.436286143,,18228435.24,151.76,,2.499711195,14.5,0.372697521,33.65544768,,2025/3/25
5223,835049,瀚易特,0.14,64448812.14,80.01059626,,1398671.59,-87.06,,2.269699277,6.36,-0.039627907,22.30863228,,2025/3/25
5224,834849,博宇科技,-0.0285,4815687.19,-58.62584814,,-1826915.73,-5.69,,0.514675387,-5.4,0.034351727,30.60498786,,2025/3/25
5225,833622,正昌电子,0.03,103332038.4,53.28104474,,1375647.62,141.06,,0.746831009,3.53,-0.054910134,17.77988546,,2025/3/25
5226,832491,奥迪威,0.62,617164358.5,32.13225687,4.8682,87655305.54,13.87,-2.4202,7.128186286,9.15,0.547227025,34.80722827,仪器仪表,2025/3/25
5227,832294,鑫乐医疗,0.51,297656162,-1.008508784,,31445079.91,-27,,1.994257342,23.69,0.895439118,35.08353547,,2025/3/25
5228,832129,新兴药业,0.57,103798172.2,6.535107883,,35867777.57,26.84,,4.199072283,14.26,0.860551847,52.12416376,,2025/3/25
5229,831718,青鸟软通,0.31,446983505,15.02215385,,18608967.65,-7.89,,4.06009008,7.67,-0.431803966,20.30254069,,2025/3/25
5230,831433,川东磁电,0.43,258986026.4,7.184358118,,23935260.87,55.86,,4.078136251,10.99,0.606015241,33.58917708,,2025/3/25
5231,688660,电气风电,-0.59,10438020533,3.201510858,281.0747,-784785400.9,38.26761023,-243.1545,3.833396151,-14.31,0.032508785,6.884595187,风电设备,2025/3/25
5232,688123,聚辰股份,1.84,1028277492,46.17083354,1.8827,290269536.3,189.23,15.3558,13.98042152,14.02,1.915393643,54.80913137,半导体,2025/3/25
5233,688025,杰普特,1.4,1453846221,18.62077378,-19.4091,132684792.4,23.53,-39.4078,21.40709777,6.69,0.82584053,37.68791044,电子元件,2025/3/25
5234,603577,汇金通,0.4562,4618574758,12.82071977,17.1721,154700157.5,491.07,-0.2508,5.566514192,8.37,0.540583438,14.08953527,电网设备,2025/3/25
5235,603558,健盛集团,0.89,2573663918,12.81307956,-13.8822,324927590.7,20.15,-36.6767,6.766727831,13.16,0.927491908,28.78771366,纺织服装,2025/3/25
5236,603209,兴通股份,1.25,1514738411,22.42583271,-9.6033,350416337.4,38.95,-25.7931,9.095014635,14.85,1.991647575,36.00056124,航运港口,2025/3/25
5237,603062,麦加芯彩,1.97,2139391313,87.55875395,17.1233,210859233.3,26.3,7.2604,19.07723837,10.04,0.509954681,20.69449488,化学原料,2025/3/25
5238,603010,万盛股份,0.18,2963363689,3.970217179,13.9583,103424390.7,-43.72,-135.3719,6.17016077,2.65,0.641818873,18.48249459,化学制品,2025/3/25
5239,601975,招商南油,0.3995,6475269038,4.497123057,-0.8898,1921078800,23.38,-39.1043,2.254237035,19.49,0.517395565,32.51511651,航运港口,2025/3/25
5240,601882,海天精工,1,3351828634,0.853544646,5.4996,522992871.5,-14.19,8.1462,5.177401043,21.05,0.476175088,27.34091991,通用设备,2025/3/25
5241,600888,新疆众和,0.8784,7320948972,12.03187187,-4.2057,1203248079,-22.94,42.266,7.99016011,11.75,0.503860378,10.84991724,有色金属,2025/3/25
5242,600711,ST盛屯,0.6422,25730460454,5.212037541,29.2938,2005394698,657.63,-47.7204,5.006668123,13.6246,0.893918639,19.50113051,能源金属,2025/3/25
5243,600655,豫园股份,0.032,46924472425,-19.30015948,26.9055,125258123.8,-93.81,-5955.8968,9.127389231,0.348,1.092141101,13.59582029,珠宝首饰,2025/3/25
5244,600585,海螺水泥,1.46,91029615303,-35.51188955,1.3041,7696117949,-26.19,33.3634,35.46511191,4.14,3.486544172,21.70454786,水泥建材,2025/3/25
5245,600577,精达股份,0.27,22322579931,24.66630144,9.1704,561708879.8,31.72,14.9109,2.658407228,10.41,-0.274229708,5.827580832,电网设备,2025/3/25
5246,600486,扬农化工,2.978,10434772673,-9.086476943,4.4056,1202079529,-23.19,-32.9138,25.90673764,11.91,5.299686297,23.11084501,农药兽药,2025/3/25
5247,600383,金地集团,-1.35,75343746673,-23.2168265,72.7926,-6115084228,-788.54,-5389.0263,13.0776009,-9.86,3.016836644,14.94699625,房地产开发,2025/3/25
5248,600269,赣粤高速,0.55,5985046878,-20.11596852,6.3054,1279193044,8.65,-75.7777,7.990667041,7.05,1.113303782,39.28618385,铁路公路,2025/3/25
5249,600219,南山铝业,0.41,33477180176,16.06449971,8.0881,4829954300,39.03,2.9639,4.332561509,9.9,0.655862449,27.18460226,有色金属,2025/3/25
5250,600179,安通控股,0.1443,7549237121,2.797776604,22.5852,610436499.4,7.53,6576.685,2.545656845,5.83,0.25741904,12.04055642,物流行业,2025/3/25
5251,600096,云天化,2.9073,61536936911,-10.89379172,0.5546,5332959048,17.93,-42.5789,12.18879065,26.21,5.861615685,17.50101376,化肥行业,2025/3/25
5252,430432,方林科技,0.039,370687724.1,-16.82024246,,2635997.65,149.31,,5.01585975,0.73,0.212154334,16.03193858,,2025/3/25
5253,430139,华岭股份,-0.06,276275552,-12.42959239,41.3415,-14983228.99,-120.01,101.6265,4.080340869,-1.34,0.533867859,22.01390154,半导体,2025/3/25
5254,430073,兆信股份,0.52,178475498,7.893900113,112.243,36467896.98,14.62,684.2861,3.544854769,15.69,0.145100981,53.87214034,,2025/3/25
5255,301256,华融化学,0.21,1206456032,13.88919013,25.8847,100497783,-27.53,82.8206,3.606325846,5.84,-0.041420362,15.82872172,化学原料,2025/3/25
5256,300403,汉宇集团,0.3882,1139851270,4.438088876,21.4641,234108405.2,-4.04,-9.3848,3.331828723,11.3,0.357864778,33.9855831,家电行业,2025/3/25
5257,300401,花园生物,0.57,1243283229,13.57798908,-9.4044,309212798.2,60.76,-31.8179,5.446480422,10.17,0.858205272,58.43652654,化学制药,2025/3/25
5258,300227,光韵达,-0.055,1118170160,4.233433243,5.199,-27366585.93,-148.17,-413.5001,3.09481717,-1.76,0.173488801,29.37980014,电子元件,2025/3/25
5259,300204,舒泰神,-0.3,324815960.7,-10.80783142,-18.7919,-144842559.9,63.69,-2180.02,1.94492949,-15.04,-0.133291236,80.82863451,生物制品,2025/3/25
5260,300037,新宙邦,1.26,7846787002,4.848198478,4.5657,942053300.1,-6.83,-15.7815,12.57011425,9.97,1.085596004,26.49211262,电池,2025/3/25
5261,300018,中元股份,0.16,553692697.6,23.56856418,37.2657,76972845.35,28.05,-69.0145,2.676790091,6.11,0.251069649,46.96736863,电网设备,2025/3/25
5262,3009,中天火箭,0.1259,924696744.9,-21.64180753,44.3478,19566157.37,-79.62,172.2313,10.12499392,1.21,0.390202126,18.87116684,航天航空,2025/3/25
5263,3000,劲仔食品,0.6549,2411937302,16.78915273,-0.3991,291326292.6,39.01,7.3486,3.153322499,21.61,1.201590987,30.46731022,食品饮料,2025/3/25
5264,2997,瑞鹄模具,1.7,2424312176,29.156831,15.4354,350318468,73.2,7.6037,10.338918,17.74,1.106519602,25.01343575,汽车零部件,2025/3/25
5265,2813,路畅科技,-0.4618,360573426.6,26.76732917,123.9209,-55410272.91,-102.03,1.8754,2.602083094,-16.37,-0.418200301,19.57969036,汽车零部件,2025/3/25
5266,2756,永兴材料,1.97,8073834330,-33.7613544,6.0016,1043469606,-69.37,-64.1498,22.92558413,8.29,1.461804372,18.14574669,钢铁行业,2025/3/25
5267,2648,卫星化学,1.8,45648350055,10.03069816,3.8692,6071835708,26.77,45.3648,8.990539202,21.87,3.143811351,23.56576652,化学原料,2025/3/25
5268,2594,比亚迪,13.84,7.77102E+11,29.01920063,36.6571,40254346000,34,29.3738,58.55657819,26.05,45.87200792,19.43834279,汽车整车,2025/3/25
5269,2451,摩恩电气,0.04,1344384354,23.49796028,-1.4402,17871821.11,10.57,165.3902,1.74168031,2.35,-0.037476063,9.131584695,电网设备,2025/3/25
5270,2410,广联达,0.1513,6239623547,-4.932530686,28.2249,250424298.9,116.19,73.3264,3.607385289,4.22,0.722614405,84.33273894,软件开发,2025/3/25
5271,2318,久立特材,1.55,10918288424,27.42483586,63.2345,1490375925,0.12,11.1183,8.063568517,19.85,0.850641377,27.63036129,钢铁行业,2025/3/25
5272,2199,*ST东晶,-0.3,217192959.1,25.36933542,-16.5837,-73453408.27,-10.3,-157.4217,0.944125828,-27.64,-0.037683301,5.638401223,电子元件,2025/3/25
5273,2119,康强电子,0.22,1964560107,10.37743703,-6.7676,83189740.9,3.24,-88.3263,3.643154493,6.26,0.117032076,11.98403592,半导体,2025/3/25
5274,2012,凯恩股份,0.01,590513451.9,-28.50924226,7.6458,5740783.63,-87.91,-405.9543,3.265281408,0.38,0.150993783,18.51755502,造纸印刷,2025/3/25
5275,933,神火股份,1.93,38372663537,1.986929967,-0.3416,4306779296,-27.07,-38.7388,9.639093116,20.77,3.431444663,21.22893622,有色金属,2025/3/25
5276,868,安凯客车,0.01,2735154206,27.42710759,90.5024,8392034.77,104.94,208.9897,0.913475773,0.98,0.002748536,10.24748695,汽车整车,2025/3/25
5277,862,银星能源,0.0947,1265649428,-3.316463002,9.5355,86913518.94,-45.82,-273.0473,4.623345015,2.07,0.583210249,33.47140843,电力行业,2025/3/25
5278,810,创维数字,0.2197,8693269232,-18.19986807,-4.1717,250798101.3,-58.34,-73.7966,5.600742554,3.92,0.290069228,14.55865646,通信设备,2025/3/25
5279,157,中联重科,0.41,45478184507,-3.391765442,12.6109,3520377530,0.41,-55.185,6.584136402,6.24,0.246837628,28.16726271,工程机械,2025/3/25
5280,873867,长江能科,0.45,313982314.9,-9.76531172,80.5075,49163867.96,20.34,20.963,3.241692523,15.12,0.772391762,41.10801949,,2025/3/24
5281,872914,中集醇科,0.38,4466445718,3.913294189,,279349162.3,-5.71,,3.447989315,11.61,0.5852362,22.81597972,,2025/3/24
5282,872240,富连京,0.5,84657860.62,-8.445083811,,9957611.27,-8.21,,4.40447572,12.05,0.787321518,35.35240835,,2025/3/24
5283,872118,俊股股份,-0.02,0,,,-316093.76,0,,0.003448986,-339.98,0.006628049,,,2025/3/24
5284,871102,混沌天成,-0.09,1099549590,22.46404311,-12.3948,-70165637.55,61.3,-229.766,1.041163177,-8.01,0.188822183,,,2025/3/24
5285,839273,一致魔芋,1.19,616519674.1,28.75730566,3.6742,86716564.59,64.41,-14.3536,8.394781203,14.8,-0.931229842,26.65151056,食品饮料,2025/3/24
5286,839101,国信汽车,0.29,69221205.22,29.32277993,,8726301.61,6.96,,1.687957667,18.86,0.525504923,19.43372008,,2025/3/24
5287,838243,天时恒生,0.15,195694109.5,-7.529718912,,2922655.49,-30.16,,1.810768846,7.91,0.159250631,40.26410503,,2025/3/24
5288,836249,恒丰特导,0.38,1143098405,41.93971076,,66039016.42,31.36,,3.084335085,12.96,-0.118426001,12.3213742,,2025/3/24
5289,835427,凯丰新材,0.69,590513451.9,-20.12640292,,40159582.19,95.42,,7.398342374,9.73,1.755622476,18.51755502,,2025/3/24
5290,833171,国航远洋,0.0412,936438064.2,5.122764297,16.8434,22663240.95,812.45,-511.6149,2.449666483,1.67,0.173364056,20.3388011,航运港口,2025/3/24
5291,832459,华澳能源,0.1,150596498.9,-52.6056706,,11929184.96,-33.36,,5.570287051,2,-0.379407335,25.54421773,,2025/3/24
5292,688757,胜科纳米,0.22,415271937.8,5.4,11.6064,81181245.55,-17.61,7.5232,1.669418116,14.4,0.610050674,46.86196248,专业服务,2025/3/24
5293,600028,中国石化,0.415,3.07456E+12,-4.285298462,-10.4236,50313000000,-16.8,-29.0028,6.760459095,6.19,1.231510034,15.46974821,石油行业,2025/3/24
5294,2777,久远银海,0.18,1339474769,-0.547856982,145.4408,73261250.3,-55.96,618.1117,4.094404832,4.44,0.723607803,41.36773349,互联网服务,2025/3/24
5295,900925,机电B股,0.92,20682465816,-7.341443881,-10.7783,937334128.8,-6.26,3.1159,13.41172875,6.91,0.877447161,16.01327463,通用设备,2025/3/22
5296,900906,中毅达B,-0.01,1099674499,-8.849533992,17.6268,-14083853.45,88.2418438,54.045,0.061888579,-35.09,0.229936853,9.078766333,工程咨询服务,2025/3/22
5297,688366,昊海生科,1.8,2697657908,1.643488978,-7.0888,420446906.2,1.04,-24.665,23.90827348,7.42,2.781255857,69.87659268,医疗器械,2025/3/22
5298,688323,瑞华泰,-0.32,339054434.5,22.87783082,-6.7669,-57274907.69,-192.1739932,31.3792,4.554438302,-5.9,0.764020573,19.00362632,塑料制品,2025/3/22
5299,688195,腾景科技,0.54,445140679.6,30.95785257,-5.8562,69368247.88,66.53,-38.7086,7.122979198,7.53,0.539650072,37.59563334,光学光电子,2025/3/22
5300,688018,乐鑫科技,3.0889,2006919687,40.04387881,1.3157,339323927.4,149.13,-11.3229,19.16191109,17.06,1.964988504,43.90793102,半导体,2025/3/22
5301,603993,洛阳钼业,0.63,2.13029E+11,14.36615698,12.2032,13532035003,64.03,84.1648,3.241919245,20.96,1.499434918,16.54926513,小金属,2025/3/22
5302,603919,金徽酒,0.77,3021264528,18.59223146,20.6946,388148488.5,18.03,44.7273,6.55310837,11.7,1.099995875,60.9236314,酿酒行业,2025/3/22
5303,603912,佳力图,0.07,805732162.6,26.8027894,65.7074,35859241.8,1.39,1726.2778,3.39288212,1.9,0.086968386,20.90060554,专用设备,2025/3/22
5304,603909,建发合诚,0.3668,6609020624,67.48879358,21.8343,95607208.41,45.03,10.0305,4.121970288,9.26,1.805536121,5.948558929,工程咨询服务,2025/3/22
5305,603881,数据港,0.22,1720509202,11.56681206,33.0812,132190214.5,7.49,-21.4633,5.386300179,4.15,2.103907238,30.99879305,互联网服务,2025/3/22
5306,603809,豪能股份,0.6335,2359809864,21.28726437,21.6749,321838161.4,76.87,-3.5217,4.605525243,13.33,0.953511561,33.9838705,汽车零部件,2025/3/22
5307,603758,秦安股份,0.4,1599923215,-8.041546799,-1.9542,172862279.4,-33.7,-31.927,5.433290555,6.9,0.92531943,23.93597933,汽车零部件,2025/3/22
5308,603678,火炬电子,0.43,2801504007,-20.03913881,-10.2497,194518911.8,-38.9,-150.9685,11.82441257,3.57,1.427061951,31.22984944,电子元件,2025/3/22
5309,603677,奇精机械,0.35,2004224384,13.10510306,8.8632,67445649.14,-2.47,54.9098,5.995317959,5.78,0.646621095,12.34505434,家电行业,2025/3/22
5310,603656,泰禾智能,0.12,563804893.8,10.67758873,-9.4019,21469611.06,89.89,-86.3049,7.027988405,1.66,0.569397663,39.60122003,专用设备,2025/3/22
5311,603477,巨星农牧,1.0192,6078247107,50.42509984,23.2375,518548029.9,180.36,-14.8717,6.030494175,15.64,2.480230442,19.1635711,农牧饲渔,2025/3/22
5312,603113,金能科技,-0.07,16265091864,11.52862109,-21.8299,-57872897.83,-142.13,-339.9537,9.902105596,-0.67,0.255379607,1.809148406,化学原料,2025/3/22
5313,603078,江化微,0.256,1099239769,6.731837757,-6.6252,98632847.97,-6.29,-57.8492,4.908053024,6.35,0.275540831,25.31353975,电子化学品,2025/3/22
5314,603031,安孚科技,0.8,4638333320,7.427958976,-18.5526,168182048.1,45.2,-67.9108,8.695510101,9.31,4.428651844,48.8081015,电池,2025/3/22
5315,601990,南京证券,0.27,3147484384,27.11665958,12.8667,1001644896,47.95,103.8851,4.848159144,5.7,0.811444314,,证券,2025/3/22
5316,601963,重庆银行,1.38,13679303000,3.54108887,-12.4151,5117290000,3.8,-50.8331,15.25360872,9.29,-5.971067491,,银行,2025/3/22
5317,601919,中远海控,3.08,2.33859E+11,33.28875067,-19.6019,49100495234,105.78,-48.3559,14.70275113,22.6,4.342689812,29.54114771,航运港口,2025/3/22
5318,601918,新集能源,0.924,12727176117,-0.915628694,10.4282,2392941074,13.44,-12.3185,6.005051431,16.46,1.334806701,42.72782192,煤炭行业,2025/3/22
5319,601899,紫金矿业,1.21,3.0364E+11,3.488957441,-8.4227,32050602437,51.76,-17.0378,5.199052858,25.89,1.838383287,20.37406038,有色金属,2025/3/22
5320,601898,中煤能源,1.46,1.89399E+11,-1.850080629,3.2855,19322936000,-1.1,-2.4327,11.45750631,13.01,2.574915284,24.87872967,煤炭行业,2025/3/22
5321,601328,交通银行,1.16,2.59826E+11,0.866088239,-0.1145,93586000000,0.93,6.3795,13.055088,9.08,-0.772228431,,银行,2025/3/22
5322,601088,中国神华,2.953,3.38375E+11,-1.369675347,-1.5672,58671000000,-1.7,-23.9771,21.48402033,14.04,4.698173033,34.04004433,煤炭行业,2025/3/22
5323,600976,健民集团,2.38,3504986069,-16.80850992,-28.4554,362178657,-30.54,-50.6881,15.87567023,15.68,1.527165697,47.73185275,中药,2025/3/22
5324,600918,中泰证券,0.11,10891433024,-14.65661794,49.1104,937290131.8,-47.92,328.8591,5.413068501,2.14,3.977283975,,证券,2025/3/22
5325,600882,妙可蓝多,0.226,4843753795,-8.989669073,-25.2634,113620697,89.16,245.8064,8.610886732,2.464,1.036467993,28.29026623,食品饮料,2025/3/22
5326,600874,创业环保,0.51,4827453006,3.480539272,22.7763,807210626.1,-6.7,-49.2823,6.156874926,8.35,0.880031078,39.78429618,环保行业,2025/3/22
